,City,Country,Lat,Lon,MaxTemp,MinTemp,Humidity,Cloudniness,Wind Speed,Current Description
1717,Alcañiz,ES,41.05,-0.1333,79.32,79.32,48,0,5.48,clear sky
1718,Ostrovnoy,RU,68.0531,39.5131,51.13,51.13,82,26,17.54,scattered clouds
1719,Ancud,CL,-41.8697,-73.8203,48.85,48.85,92,100,21.43,moderate rain
1720,Turinsk,RU,58.0458,63.696,55.06,55.06,87,100,7.56,overcast clouds
1721,Bredasdorp,ZA,-34.5322,20.0403,53.1,53.1,78,98,9.22,light rain
1722,Kamenka,RU,51.3223,42.7678,66.47,66.47,81,11,8.12,few clouds
1723,Cabo San Lucas,MX,22.8909,-109.9124,92.61,88.18,48,20,11.5,few clouds
1724,Kumul,CN,42.8,93.45,89.17,89.17,25,96,12.97,overcast clouds
1725,Bredasdorp,ZA,-34.5322,20.0403,53.1,53.1,78,98,9.22,light rain
1726,Lompoc,US,34.6391,-120.4579,84.78,66.92,70,0,14.97,clear sky
1727,Matamoros,MX,25.5333,-103.25,91.22,91.22,22,26,13.8,scattered clouds
1728,Oktyabr'skiy,RU,54.4815,53.471,53.47,53.47,85,0,2.62,clear sky
1729,Te Anau,NZ,-45.4167,167.7167,44.58,44.58,72,63,0.72,broken clouds
1730,Faanui,PF,-16.4833,-151.75,79.14,79.14,71,5,14.36,clear sky
1731,Norman Wells,CA,65.282,-126.8329,73.44,73.44,27,20,4.61,few clouds
1732,Malakal,SS,9.5334,31.6605,69.53,69.53,97,100,2.75,overcast clouds
1733,Pangai,TO,-19.8,-174.35,80.71,80.71,65,75,8.05,broken clouds
1734,Papara,BR,-3.9839,-38.7273,78.69,77.4,97,93,3.85,overcast clouds
1735,Hilo,US,19.7297,-155.09,89.28,79.61,74,75,12.66,broken clouds
1736,Palora,EC,-1.7,-77.9333,64.42,64.42,96,100,1.54,light rain
1737,Butaritari,KI,3.0707,172.7902,82.09,82.09,75,27,13.2,scattered clouds
1738,New Norfolk,AU,-42.7826,147.0587,52.92,47.7,72,100,1.72,overcast clouds
1739,Butaritari,KI,3.0707,172.7902,82.09,82.09,75,27,13.2,scattered clouds
1740,Kaitangata,NZ,-46.2817,169.8464,46.27,46.27,64,100,5.66,overcast clouds
1741,Port Moresby,PG,-9.4431,147.1797,83.62,83.62,65,20,4.61,haze
1742,São Filipe,CV,14.8961,-24.4956,78.22,78.22,79,96,11.01,overcast clouds
1743,Sinnamary,GF,5.3833,-52.95,79.11,79.11,80,60,6.58,broken clouds
1744,Paamiut,GL,61.994,-49.6678,42.67,42.67,92,0,2.89,clear sky
1745,Rawson,AR,-43.3002,-65.1023,50.29,50.29,60,20,8.12,few clouds
1746,Las Palmas,ES,28.4204,-14.0131,68.79,68.79,73,0,9.22,clear sky
1747,Vaini,TO,-21.2,-175.2,77.16,77.16,78,75,11.5,broken clouds
1748,Kaitangata,NZ,-46.2817,169.8464,46.27,46.27,64,100,5.66,overcast clouds
1749,Sisimiut,GL,66.9395,-53.6735,40.55,40.55,90,54,6.08,broken clouds
1750,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,49.86,53,0,9.22,clear sky
1751,Stryn,NO,61.9045,6.7226,61.14,56.28,87,100,3.74,overcast clouds
1752,Ballina,AU,-28.8667,153.5667,66.02,63.79,82,100,8.95,overcast clouds
1753,Bam,IR,29.106,58.357,76.66,76.66,19,4,15.26,clear sky
1754,Kununurra,AU,-15.7667,128.7333,76.98,76.98,33,0,13.8,clear sky
1755,Nikolskoye,RU,59.7035,30.7861,64.29,58.78,83,100,6.76,overcast clouds
1756,Alice Springs,AU,-23.7,133.8833,62.22,56.75,31,0,10.36,clear sky
1757,Olafsvik,IS,64.8945,-23.7142,49.6,49.6,88,100,7.65,overcast clouds
1758,Saskylakh,RU,71.9167,114.0833,45.14,45.14,61,100,8.55,overcast clouds
1759,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1760,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1761,Qaanaaq,GL,77.484,-69.3632,37.96,37.96,74,100,6.89,overcast clouds
1762,Pacific Grove,US,36.6177,-121.9166,78.75,65.43,71,0,13.8,clear sky
1763,Hithadhoo,MV,-0.6,73.0833,82.22,82.22,73,40,9.71,scattered clouds
1764,Alcúdia,ES,39.8532,3.1214,81.19,75.15,64,4,5.93,clear sky
1765,Mount Gambier,AU,-37.8333,140.7667,51.71,51.71,87,100,9.22,light rain
1766,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1767,Kruisfontein,ZA,-34.0033,24.7314,53.89,53.89,88,100,6.26,overcast clouds
1768,Mahébourg,MU,-20.4081,57.7,69.26,64.69,94,40,12.66,scattered clouds
1769,Hobart,AU,-42.8794,147.3294,53.26,48.06,75,40,4.61,scattered clouds
1770,Mataura,NZ,-46.1927,168.8643,44.47,44.47,59,80,4.25,broken clouds
1771,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1772,Hasaki,JP,35.7333,140.8333,91.29,88.2,74,20,24.07,few clouds
1773,Lázaro Cárdenas,MX,17.9583,-102.2,82.09,82.09,79,100,4.92,overcast clouds
1774,Narrabri,AU,-30.3167,149.7833,55.53,55.53,91,100,7.0,light rain
1775,Upernavik,GL,72.7868,-56.1549,41.83,41.83,81,100,9.04,overcast clouds
1777,Avera,US,33.194,-82.5271,75.25,73.38,65,47,6.22,light rain
1778,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1779,Saint George,US,37.1041,-113.5841,88.25,85.62,47,0,4.61,clear sky
1780,Yeppoon,AU,-23.1333,150.7333,67.78,67.78,76,91,7.74,overcast clouds
1781,Dalbandin,PK,28.8947,64.4101,86.29,86.29,15,45,2.3,scattered clouds
1782,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1783,Gold Coast,AU,-28.0,153.4333,67.03,64.0,81,100,8.05,overcast clouds
1784,Puerto Ayora,EC,-0.7393,-90.3518,67.55,67.55,100,100,5.99,light rain
1785,Desaguadero,PE,-16.5656,-69.0417,46.62,46.62,41,0,5.93,clear sky
1786,Erenhot,CN,43.6475,111.9767,65.68,65.68,68,99,5.97,overcast clouds
1787,Lorengau,PG,-2.0226,147.2712,82.35,82.35,76,100,4.76,light rain
1788,Dali,CN,25.7,100.1833,68.13,68.13,82,92,3.09,overcast clouds
1789,Tuatapere,NZ,-46.1333,167.6833,47.84,47.84,61,72,3.15,broken clouds
1790,Saldanha,ZA,-33.0117,17.9442,55.45,55.45,89,100,13.49,light rain
1791,Assiniboia,CA,49.6334,-105.9845,73.22,73.22,53,82,10.36,broken clouds
1792,Dikson,RU,73.5069,80.5464,44.67,44.67,91,91,21.25,overcast clouds
1794,Albany,US,42.6001,-73.9662,74.44,68.23,53,2,8.32,clear sky
1795,Aksarka,RU,66.5606,67.7975,55.29,55.29,95,100,14.83,light rain
1796,Punta Arenas,CL,-53.15,-70.9167,33.91,33.12,75,75,9.22,broken clouds
1797,São Filipe,CV,14.8961,-24.4956,78.22,78.22,79,96,11.01,overcast clouds
1798,Tasiilaq,GL,65.6145,-37.6368,32.16,32.16,78,6,1.52,clear sky
1799,Barrow,US,71.2906,-156.7887,46.42,46.42,93,100,19.57,light rain
1800,Vaini,TO,-21.2,-175.2,77.16,77.16,78,75,11.5,broken clouds
1801,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1803,Vaini,TO,-21.2,-175.2,77.16,77.16,78,75,11.5,broken clouds
1804,Tiznit Province,MA,29.5833,-9.5,77.13,77.13,54,42,3.49,scattered clouds
1806,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1807,Hithadhoo,MV,-0.6,73.0833,82.22,82.22,73,40,9.71,scattered clouds
1808,Bambous Virieux,MU,-20.3428,57.7575,69.22,64.65,94,40,12.66,light rain
1810,Don Luan,VN,11.5333,106.9167,77.7,77.7,90,33,3.36,scattered clouds
1811,Fare,PF,-16.7,-151.0167,78.33,78.33,76,0,14.0,clear sky
1812,New Norfolk,AU,-42.7826,147.0587,52.92,47.7,72,100,1.72,overcast clouds
1813,Terrace,CA,54.5163,-128.6035,80.51,80.51,44,40,20.71,scattered clouds
1814,Prince Rupert,CA,54.3161,-130.3201,64.49,58.69,78,0,10.36,clear sky
1815,Udachny,RU,66.4167,112.4,48.45,48.45,93,100,20.04,light rain
1816,Qaanaaq,GL,77.484,-69.3632,37.96,37.96,74,100,6.89,overcast clouds
1817,Calabozo,VE,8.9242,-67.4293,75.24,75.24,92,92,2.35,overcast clouds
1818,Basco,PH,20.4487,121.9702,84.49,84.49,70,9,4.34,clear sky
1819,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1820,Atuona,PF,-9.8,-139.0333,76.93,76.93,76,18,23.67,few clouds
1821,Racine,US,42.7495,-88.0751,69.48,64.58,71,0,9.22,clear sky
1823,Barrow,US,71.2906,-156.7887,46.42,46.42,93,100,19.57,light rain
1824,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1825,Rawson,AR,-43.3002,-65.1023,50.29,50.29,60,20,8.12,few clouds
1827,George Town,MY,5.4112,100.3354,83.89,79.95,91,20,2.3,few clouds
1829,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1830,Vardø,NO,70.3705,31.1107,53.58,53.58,66,100,27.63,overcast clouds
1831,Vila,PT,42.0304,-8.1588,56.7,56.28,85,0,0.74,clear sky
1832,Punta Arenas,CL,-53.15,-70.9167,33.91,33.12,75,75,9.22,broken clouds
1833,Nome,US,64.5011,-165.4064,51.87,50.11,82,100,8.05,overcast clouds
1834,Neumünster,DE,54.0667,9.9833,64.2,57.96,86,5,6.69,clear sky
1835,Kismayo,SO,-0.3582,42.5454,74.71,74.71,79,41,15.17,scattered clouds
1836,Lianhe,CN,47.1333,129.2667,69.91,69.91,60,22,5.14,few clouds
1837,Lynn Haven,US,30.2455,-85.6483,79.0,77.05,86,82,5.01,broken clouds
1838,Cape Town,ZA,-33.9258,18.4232,54.1,51.35,87,75,9.22,moderate rain
1839,Moerai,PF,-22.4333,-151.3333,73.33,73.33,78,27,5.86,scattered clouds
1840,San Patricio,US,28.017,-97.5169,90.32,85.84,76,100,6.62,overcast clouds
1842,Atuona,PF,-9.8,-139.0333,76.93,76.93,76,18,23.67,few clouds
1843,Bredasdorp,ZA,-34.5322,20.0403,53.1,53.1,78,98,9.22,light rain
1844,Bexhill,AU,-28.7667,153.35,65.64,63.43,82,100,1.01,light rain
1845,Sept-Îles,CA,50.2001,-66.3821,64.92,60.8,91,75,8.05,broken clouds
1846,Grandview,US,38.8858,-94.533,86.83,78.82,58,0,6.91,clear sky
1847,Henties Bay,NA,-22.116,14.2845,52.41,52.41,92,2,2.95,clear sky
1848,Torbay,CA,47.6666,-52.7314,58.26,56.17,95,100,8.05,light intensity drizzle
1849,Olafsvik,IS,64.8945,-23.7142,49.6,49.6,88,100,7.65,overcast clouds
1850,Norman Wells,CA,65.282,-126.8329,73.44,73.44,27,20,4.61,few clouds
1851,Ca Mau,VN,9.1769,105.15,82.94,82.94,74,75,4.72,broken clouds
1852,Karlskrona,SE,56.1616,15.5866,54.05,54.05,77,2,6.02,clear sky
1853,Puri,IN,19.8,85.85,81.12,81.12,88,100,6.87,overcast clouds
1854,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1855,Severo-Kuril'sk,RU,50.6789,156.125,57.24,57.24,95,100,10.89,overcast clouds
1856,Yellowknife,CA,62.456,-114.3525,64.92,64.92,42,40,9.22,scattered clouds
1857,Andra,RU,62.5147,65.8878,59.67,59.67,98,100,4.47,light rain
1858,Ribeira Grande,PT,38.5167,-28.7,74.95,74.95,78,100,11.12,overcast clouds
1859,Harper,LR,4.375,-7.7169,75.51,75.51,79,100,9.44,overcast clouds
1861,Bathsheba,BB,13.2167,-59.5167,81.21,81.21,89,20,11.5,few clouds
1862,Neepawa,CA,50.2289,-99.4664,64.8,64.8,71,100,10.96,light rain
1863,Thompson,CA,55.7435,-97.8558,77.16,77.16,44,75,13.8,broken clouds
1864,Acapulco de Juárez,MX,16.8634,-99.8901,81.16,81.16,80,100,4.36,overcast clouds
1865,Guiglo,CI,6.5456,-7.4966,70.09,70.09,97,97,2.89,overcast clouds
1866,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1867,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1868,Constitución,CL,-35.3333,-72.4167,47.57,47.57,85,0,1.23,clear sky
1869,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1870,Varanasi,IN,25.3333,83.0,80.69,80.69,94,40,6.91,mist
1871,Departamento de Maldonado,UY,-34.6667,-54.9167,52.99,51.22,90,0,6.38,clear sky
1872,São Filipe,CV,14.8961,-24.4956,78.22,78.22,79,96,11.01,overcast clouds
1873,Dikson,RU,73.5069,80.5464,44.67,44.67,91,91,21.25,overcast clouds
1874,Cherskiy,RU,68.75,161.3,57.36,57.36,64,95,15.21,overcast clouds
1875,Cape Town,ZA,-33.9258,18.4232,54.1,51.35,87,75,9.22,moderate rain
1876,Jamestown,US,42.097,-79.2353,71.19,64.94,64,0,6.91,clear sky
1878,San Policarpo,PH,12.1791,125.5072,83.23,83.23,75,100,3.56,overcast clouds
1879,Barrow,US,71.2906,-156.7887,46.42,46.42,93,100,19.57,light rain
1880,Aracati,BR,-4.5617,-37.7697,78.24,78.24,81,72,12.15,broken clouds
1881,Provideniya,RU,64.3833,-173.3,53.71,53.37,87,75,15.66,fog
1882,Marsh Harbour,BS,26.5412,-77.0636,82.45,82.45,72,2,11.79,clear sky
1883,Hermanus,ZA,-34.4187,19.2345,51.8,51.8,88,100,12.71,moderate rain
1884,Geraldton,AU,-28.7667,114.6,57.61,57.61,58,0,23.02,clear sky
1885,Philadelphia,US,39.9523,-75.1638,84.45,73.78,57,0,5.75,clear sky
1886,Zaysan,KZ,47.4667,84.8667,75.27,75.27,31,100,3.13,overcast clouds
1887,Hermanus,ZA,-34.4187,19.2345,51.8,51.8,88,100,12.71,moderate rain
1888,George Town,MY,5.4112,100.3354,83.89,79.95,91,20,2.3,few clouds
1889,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1890,Khatanga,RU,71.9667,102.5,49.15,49.15,64,100,11.32,overcast clouds
1891,Cabo San Lucas,MX,22.8909,-109.9124,92.61,88.18,48,20,11.5,few clouds
1895,Cape Town,ZA,-33.9258,18.4232,54.1,51.35,87,75,9.22,moderate rain
1896,Souillac,MU,-20.5167,57.5167,64.78,64.78,94,40,12.66,light rain
1897,Bengkulu,ID,-3.8004,102.2655,78.04,78.04,86,89,2.86,overcast clouds
1898,Jamestown,US,42.097,-79.2353,71.19,64.94,64,0,6.91,clear sky
1899,Harper,LR,4.375,-7.7169,75.51,75.51,79,100,9.44,overcast clouds
1900,Barcelona,ES,41.3888,2.159,82.33,74.8,61,0,2.3,clear sky
1901,Kosh-Agach,RU,50.0,88.6667,53.6,53.6,76,74,3.09,broken clouds
1902,Hobyo,SO,5.3505,48.5268,75.72,75.72,74,66,20.62,broken clouds
1903,Jamestown,US,42.097,-79.2353,71.19,64.94,64,0,6.91,clear sky
1904,Busselton,AU,-33.65,115.3333,53.82,53.82,78,0,15.46,clear sky
1905,Hambantota,LK,6.1241,81.1185,77.34,77.34,100,20,9.22,few clouds
1906,Adrar,MR,20.5022,-10.0711,91.72,91.72,35,1,5.68,clear sky
1907,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1908,Bonanza,NI,14.0289,-84.591,72.3,72.3,98,100,1.54,overcast clouds
1909,Busselton,AU,-33.65,115.3333,53.82,53.82,78,0,15.46,clear sky
1910,Albany,US,42.6001,-73.9662,74.44,68.23,53,2,8.32,clear sky
1911,Penzance,GB,50.1186,-5.5371,70.77,68.68,73,4,7.67,clear sky
1912,Albany,US,42.6001,-73.9662,74.44,68.23,53,2,8.32,clear sky
1915,Kahului,US,20.8947,-156.47,91.42,82.85,35,20,25.32,few clouds
1916,Avarua,CK,-21.2078,-159.775,77.05,77.05,78,100,12.66,overcast clouds
1917,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1918,Hobart,AU,-42.8794,147.3294,53.26,48.06,75,40,4.61,scattered clouds
1919,Butaritari,KI,3.0707,172.7902,82.09,82.09,75,27,13.2,scattered clouds
1920,Westport,US,41.1415,-73.3579,79.93,73.35,82,0,8.05,clear sky
1921,Kapaa,US,22.0752,-159.319,84.18,82.11,69,20,17.27,few clouds
1922,Mataura,NZ,-46.1927,168.8643,44.47,44.47,59,80,4.25,broken clouds
1923,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1924,Busselton,AU,-33.65,115.3333,53.82,53.82,78,0,15.46,clear sky
1925,Smidovich,RU,48.6,133.8167,67.3,67.3,75,20,2.3,few clouds
1926,Khatanga,RU,71.9667,102.5,49.15,49.15,64,100,11.32,overcast clouds
1927,Kapaa,US,22.0752,-159.319,84.18,82.11,69,20,17.27,few clouds
1928,Ushuaia,AR,-54.8,-68.3,33.46,33.46,93,40,4.61,scattered clouds
1929,Punta Arenas,CL,-53.15,-70.9167,33.91,33.12,75,75,9.22,broken clouds
1930,Mahébourg,MU,-20.4081,57.7,68.25,64.69,94,40,12.66,scattered clouds
1932,Hobart,AU,-42.8794,147.3294,53.26,48.06,75,40,4.61,scattered clouds
1933,Ust'-Kulom,RU,61.6864,53.6902,55.78,55.78,79,100,6.73,overcast clouds
1935,Avarua,CK,-21.2078,-159.775,77.05,77.05,78,100,12.66,overcast clouds
1936,Atar,MR,20.5169,-13.0499,95.34,95.34,35,88,8.77,overcast clouds
1937,São Sepé,BR,-30.1606,-53.5653,49.86,49.86,94,0,4.61,clear sky
1939,Avarua,CK,-21.2078,-159.775,77.05,77.05,78,100,12.66,overcast clouds
1940,Umluj,SA,25.0213,37.2685,87.1,87.1,73,27,10.16,scattered clouds
1942,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1943,Barrow,US,71.2906,-156.7887,46.42,46.42,93,100,19.57,light rain
1944,Barrow,US,71.2906,-156.7887,46.42,46.42,93,100,19.57,light rain
1945,Yellowknife,CA,62.456,-114.3525,64.92,64.92,42,40,9.22,scattered clouds
1946,Hithadhoo,MV,-0.6,73.0833,82.22,82.22,73,40,9.71,scattered clouds
1947,Solnechnyy,RU,50.7214,136.6319,56.8,56.8,86,100,3.85,overcast clouds
1948,Guerrero Negro,MX,27.9769,-114.0611,75.79,75.79,70,6,20.07,clear sky
1951,Caucayá,CO,-0.1934,-74.7819,70.59,70.59,98,14,2.77,few clouds
1953,Urubichá,BO,-15.3833,-62.95,63.73,63.73,44,0,1.28,clear sky
1954,Cherskiy,RU,68.75,161.3,57.36,57.36,64,95,15.21,overcast clouds
1955,Verāval,IN,20.9,70.3667,80.91,80.91,91,100,29.57,overcast clouds
1956,New Norfolk,AU,-42.7826,147.0587,52.92,47.7,72,100,1.72,overcast clouds
1957,Yellowknife,CA,62.456,-114.3525,64.92,64.92,42,40,9.22,scattered clouds
1958,Komatipoort,ZA,-25.4332,31.9548,64.65,64.65,56,0,3.18,clear sky
1959,Hilo,US,19.7297,-155.09,89.28,79.61,74,75,12.66,broken clouds
1960,Mahanoro,MG,-19.9,48.8,66.04,66.04,88,79,2.62,light rain
1961,Hobart,AU,-42.8794,147.3294,53.26,48.06,75,40,4.61,scattered clouds
1962,Bredasdorp,ZA,-34.5322,20.0403,53.1,53.1,78,98,9.22,light rain
1963,Bluff,NZ,-46.6,168.3333,44.8,44.8,68,97,10.47,overcast clouds
1964,Upernavik,GL,72.7868,-56.1549,41.83,41.83,81,100,9.04,overcast clouds
1965,Myingyan,MM,21.4667,95.3833,79.45,79.45,82,100,8.48,moderate rain
1966,Timrå,SE,62.487,17.3257,61.68,60.48,77,100,6.91,light rain
1967,Qaanaaq,GL,77.484,-69.3632,37.96,37.96,74,100,6.89,overcast clouds
1969,Chui,UY,-33.6971,-53.4616,51.3,51.3,91,16,6.17,few clouds
1970,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1972,Hermanus,ZA,-34.4187,19.2345,51.8,51.8,88,100,12.71,moderate rain
1973,Pevek,RU,69.7008,170.3133,36.63,36.63,91,93,7.76,overcast clouds
1974,Casa Grande,US,32.8795,-111.7573,102.97,99.34,25,0,5.75,clear sky
1975,Carora,VE,10.1755,-70.0827,81.9,81.9,60,58,5.23,broken clouds
1976,Mwense,ZM,-10.3845,28.698,62.44,62.44,51,24,4.99,few clouds
1977,Key Biscayne,US,25.6937,-80.1628,85.01,82.42,77,20,11.5,few clouds
1978,Grong,NO,64.4654,12.3149,51.13,51.13,95,100,3.58,overcast clouds
1980,Yellowknife,CA,62.456,-114.3525,64.92,64.92,42,40,9.22,scattered clouds
1981,Katsuura,JP,35.1333,140.3,86.02,86.02,76,6,20.74,clear sky
1982,Albany,US,42.6001,-73.9662,74.44,68.23,53,2,8.32,clear sky
1983,St. George's,GD,12.0564,-61.7485,82.08,82.08,83,20,0.0,few clouds
1984,Bredasdorp,ZA,-34.5322,20.0403,53.1,53.1,78,98,9.22,light rain
1985,Kazygurt,KZ,41.7589,69.3864,68.29,68.29,32,0,3.71,clear sky
1986,Blackwater,AU,-23.5833,148.8833,69.24,69.24,57,100,10.09,overcast clouds
1987,Lyubytino,RU,58.8122,33.3922,56.91,56.91,84,100,5.68,overcast clouds
1988,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1990,Ancud,CL,-41.8697,-73.8203,48.85,48.85,92,100,21.43,moderate rain
1991,East London,ZA,-33.0153,27.9116,63.43,63.43,47,44,4.41,scattered clouds
1992,Rikitea,PF,-23.1203,-134.9692,73.24,73.24,69,32,20.92,light rain
1993,Ferentino,IT,41.6953,13.2564,71.87,65.01,90,100,3.49,overcast clouds
1995,Mataura,NZ,-46.1927,168.8643,44.47,44.47,59,80,4.25,broken clouds
1996,Carnarvon,AU,-24.8667,113.6333,63.54,63.54,30,0,19.89,clear sky
1997,Marawi,PH,7.9986,124.2928,76.6,76.6,72,28,0.25,scattered clouds
1998,Hermanus,ZA,-34.4187,19.2345,51.8,51.8,88,100,12.71,moderate rain
1999,Ahipara,NZ,-35.1667,173.1667,55.81,55.81,59,10,13.71,clear sky
